"ticket_id,","ticket_date,","ticket_desc"
32650,"2015-05-20 17:17:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92019,"2015-04-20 06:19:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69041,"2015-05-07 12:20:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74141,"2015-04-06 06:25:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
99112,"2015-04-13 00:05:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10447,"2015-06-07 22:01:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
45447,"2015-04-26 18:22:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33163,"2015-04-02 05:04:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
78504,"2015-04-11 20:09:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
15918,"2015-05-04 10:08:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34156,"2015-04-17 02:15:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7164,"2015-05-04 11:07:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14910,"2015-05-02 20:23:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3917,"2015-06-10 10:26:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
62932,"2015-06-04 17:16:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3816,"2015-04-30 11:29:48","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
8050,"2015-06-21 14:59:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7478,"2015-04-21 18:24:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
87938,"2015-05-28 10:36:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
15008,"2015-05-18 12:12:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98248,"2015-06-01 03:57:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
24227,"2015-04-27 23:50:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43927,"2015-06-24 10:56:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74287,"2015-05-28 17:15:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
9230,"2015-04-25 23:11:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
30943,"2015-04-14 22:47:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
11607,"2015-07-03 18:06:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
12669,"2015-05-30 06:19:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
60777,"2015-04-23 12:23:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
67251,"2015-05-21 02:03:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
3473,"2015-06-11 00:35:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
11350,"2015-04-29 12:45:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52514,"2015-07-03 00:18:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88547,"2015-05-25 06:46:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71339,"2015-05-19 06:51:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94088,"2015-04-21 15:42:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1830,"2015-07-08 09:48:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57765,"2015-04-24 03:25:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80335,"2015-04-30 07:28:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83531,"2015-06-16 14:29:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21974,"2015-05-21 15:38:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91054,"2015-04-20 22:54:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1886,"2015-07-05 14:55:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23173,"2015-05-10 20:24:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34546,"2015-06-15 23:38:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
56563,"2015-04-17 02:04:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22017,"2015-06-26 19:24:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54125,"2015-05-02 23:59:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
7573,"2015-05-23 17:34:48","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54591,"2015-06-28 12:45:18","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17445,"2015-05-30 19:06:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98226,"2015-04-30 00:05:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23788,"2015-04-15 04:21:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31778,"2015-04-30 16:42:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21230,"2015-04-15 16:48:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94181,"2015-04-08 01:14:03","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
24916,"2015-06-22 14:19:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40271,"2015-04-03 00:27:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20028,"2015-05-19 10:53:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33526,"2015-05-18 03:43:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
97220,"2015-05-03 10:33:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49717,"2015-07-03 20:40:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6963,"2015-06-22 07:13:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33251,"2015-04-03 05:24:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
59875,"2015-04-02 11:57:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63551,"2015-06-22 15:37:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
73116,"2015-06-21 01:41:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
26230,"2015-06-01 00:03:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20344,"2015-04-19 21:44:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38241,"2015-04-22 10:49:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
97462,"2015-04-01 22:10:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
81065,"2015-05-06 10:26:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49898,"2015-05-16 11:34:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85827,"2015-06-06 17:00:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89297,"2015-04-24 21:05:47","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47038,"2015-07-03 16:43:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
39523,"2015-06-12 09:59:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
41504,"2015-05-31 19:21:48","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57877,"2015-04-11 05:31:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
56083,"2015-06-17 14:12:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43125,"2015-05-23 23:53:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
87740,"2015-04-02 16:20:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89354,"2015-04-20 08:42:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61278,"2015-06-01 09:02:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49570,"2015-06-23 12:04:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35369,"2015-06-21 20:19:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29045,"2015-05-06 22:11:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
25134,"2015-05-04 20:53:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23636,"2015-05-12 08:30:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1339,"2015-06-19 08:09:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
85126,"2015-06-18 10:46:36","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
97228,"2015-05-10 06:56:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17413,"2015-05-04 10:50:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
66542,"2015-05-11 07:54:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38720,"2015-07-08 09:22:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33883,"2015-06-10 00:23:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
13461,"2015-04-11 05:03:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
83410,"2015-06-26 18:15:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
76193,"2015-06-11 14:28:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54752,"2015-05-07 17:42:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
26572,"2015-05-25 18:40:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
65915,"2015-06-16 09:00:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61348,"2015-04-05 12:48:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14367,"2015-06-26 22:22:26","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
87036,"2015-05-27 03:31:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23912,"2015-04-13 15:08:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
42098,"2015-04-24 10:21:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14510,"2015-06-01 23:42:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79596,"2015-04-02 19:42:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
26232,"2015-05-19 07:35:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
