ticket_id,ticket_date,ticket_desc
61195,"2015-04-21 15:20:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
87224,"2015-04-20 19:33:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
51474,"2015-07-11 19:42:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71827,"2015-05-21 21:08:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
34234,"2015-05-11 08:59:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
14457,"2015-04-26 10:02:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
30842,"2015-04-23 05:07:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38736,"2015-06-24 18:54:19","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89215,"2015-05-22 00:45:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
79634,"2015-05-11 09:56:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
56538,"2015-07-10 04:31:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
984,"2015-04-12 06:51:43","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29201,"2015-04-10 04:23:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57357,"2015-06-21 01:17:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
64276,"2015-04-06 02:04:31","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
49447,"2015-05-07 12:51:06","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
28266,"2015-05-27 04:05:16","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
44241,"2015-07-05 22:31:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80858,"2015-06-15 12:58:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
4409,"2015-04-29 02:05:39","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
383,"2015-05-21 21:20:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
15137,"2015-04-23 14:59:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
69402,"2015-05-12 04:54:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86959,"2015-06-01 09:02:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75930,"2015-04-10 15:48:30","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
365,"2015-05-06 03:15:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31665,"2015-05-18 07:23:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
55467,"2015-06-26 08:08:17","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61674,"2015-05-12 15:17:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33729,"2015-05-15 20:00:38","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6128,"2015-04-12 21:26:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
26527,"2015-05-17 02:11:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75021,"2015-05-29 10:21:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
43604,"2015-06-18 12:45:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
35979,"2015-05-30 06:40:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
75760,"2015-05-26 21:46:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40552,"2015-05-13 11:10:07","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
5665,"2015-07-02 02:57:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
6728,"2015-06-06 09:59:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
31069,"2015-04-03 03:16:32","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
2192,"2015-04-08 13:22:25","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
24934,"2015-06-20 09:24:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
40356,"2015-04-26 19:14:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
39016,"2015-05-20 20:01:33","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
76237,"2015-04-10 01:37:41","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91906,"2015-04-15 18:08:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
65397,"2015-06-22 01:30:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
71792,"2015-04-20 06:42:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
27236,"2015-06-19 04:55:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
17361,"2015-05-17 14:31:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
47718,"2015-06-30 01:29:11","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61138,"2015-05-08 19:41:44","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86607,"2015-04-17 02:50:22","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
61687,"2015-06-19 00:05:51","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22167,"2015-05-13 10:44:50","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
13704,"2015-04-07 00:19:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
23685,"2015-04-24 23:25:55","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
156,"2015-05-15 00:13:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
92264,"2015-04-14 21:27:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74189,"2015-04-06 14:08:58","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
76846,"2015-07-11 17:55:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
95164,"2015-07-02 11:56:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1410,"2015-07-11 14:50:12","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
65029,"2015-06-17 12:31:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91662,"2015-06-22 19:37:24","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89316,"2015-06-30 01:27:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57212,"2015-05-24 07:33:05","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
22390,"2015-06-05 23:11:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33668,"2015-05-22 14:37:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
62958,"2015-04-14 00:12:09","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21442,"2015-05-24 15:24:46","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54204,"2015-06-26 21:18:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
10002,"2015-05-17 21:47:34","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
21937,"2015-07-02 20:59:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
324,"2015-05-26 19:59:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
86803,"2015-05-31 22:07:15","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
93305,"2015-06-15 22:44:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
57134,"2015-07-10 16:02:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
32151,"2015-06-08 21:36:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54640,"2015-04-07 10:21:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
98324,"2015-04-13 00:31:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33258,"2015-06-06 01:22:56","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38788,"2015-04-27 04:28:10","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
29818,"2015-05-13 17:33:54","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
74478,"2015-04-28 09:31:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
8131,"2015-05-15 10:13:27","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
80156,"2015-04-06 08:40:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
91512,"2015-06-25 07:46:57","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
62214,"2015-05-10 00:13:08","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
84415,"2015-05-16 06:59:49","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
44405,"2015-04-15 17:45:04","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
52415,"2015-05-30 23:59:28","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
37676,"2015-04-21 01:30:40","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
25959,"2015-05-23 13:15:14","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
1602,"2015-06-20 22:26:02","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
97941,"2015-05-05 20:34:00","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
88452,"2015-04-17 01:36:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
67278,"2015-05-03 19:10:01","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
70142,"2015-05-11 14:23:35","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
27104,"2015-06-14 22:45:52","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
20679,"2015-05-26 17:22:53","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
50608,"2015-04-24 03:32:21","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
54827,"2015-06-18 15:36:20","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
94446,"2015-07-08 05:19:45","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
38294,"2015-06-04 21:25:42","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
48877,"2015-04-10 09:44:29","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
89957,"2015-04-07 02:09:37","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
33865,"2015-06-26 11:29:59","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
63549,"2015-04-29 01:36:13","Customer site returning a 500 instead of site content. Site has been down for 15 minutes."
